状态序号,剩余演算次数,剩余放弃次数,剩余翻倍次数,已确定翻倍状态,铭牌0,铭牌1,铭牌2,铭牌3,铭牌4,手牌总数,战力点,最优决策,最优价值
1838,1,1,0,翻倍,0,0,1,4,0,5,8,开始演算,120000.0
1839,1,1,0,翻倍,0,0,2,0,0,2,6,抽取铭牌,196097.07
1840,1,1,0,翻倍,0,0,2,0,1,3,0,抽取铭牌,113286.61
1841,1,1,0,翻倍,0,0,2,0,2,4,5,抽取铭牌,164872.67
1842,1,1,0,翻倍,0,0,2,0,3,5,10,开始演算,320000.0
1843,1,1,0,翻倍,0,0,2,1,0,3,10,开始演算,320000.0
1844,1,1,0,翻倍,0,0,2,1,1,4,4,抽取铭牌,119454.47
1845,1,1,0,翻倍,0,0,2,1,2,5,9,开始演算,200000.0
1846,1,1,0,翻倍,0,0,2,2,0,4,3,抽取铭牌,95818.07
1847,1,1,0,翻倍,0,0,2,2,1,5,8,开始演算,120000.0
1848,1,1,0,翻倍,0,0,2,3,0,5,7,放弃,88181.67
1849,1,1,0,翻倍,0,0,3,0,0,3,9,开始演算,200000.0
1850,1,1,0,翻倍,0,0,3,0,1,4,3,抽取铭牌,94545.33
1851,1,1,0,翻倍,0,0,3,0,2,5,8,开始演算,120000.0
1852,1,1,0,翻倍,0,0,3,1,0,4,2,抽取铭牌,88181.67
1853,1,1,0,翻倍,0,0,3,1,1,5,7,放弃,88181.67
1854,1,1,0,翻倍,0,0,3,2,0,5,6,放弃,88181.67
1855,1,1,0,翻倍,0,0,4,0,0,4,1,抽取铭牌,88181.67
1856,1,1,0,翻倍,0,0,4,0,1,5,6,放弃,88181.67
1857,1,1,0,翻倍,0,0,4,1,0,5,5,放弃,88181.67
1858,1,1,0,翻倍,0,0,5,0,0,5,4,放弃,88181.67
1859,1,1,0,翻倍,0,1,0,0,1,2,7,抽取铭牌,172783.15
1860,1,1,0,翻倍,0,1,0,0,2,3,1,抽取铭牌,133004.11
1861,1,1,0,翻倍,0,1,0,0,3,4,6,抽取铭牌,189818.13
1862,1,1,0,翻倍,0,1,0,0,4,5,0,放弃,88181.67
1863,1,1,0,翻倍,0,1,0,1,0,2,6,抽取铭牌,194280.44
1864,1,1,0,翻倍,0,1,0,1,1,3,0,抽取铭牌,111860.03
1865,1,1,0,翻倍,0,1,0,1,2,4,5,抽取铭牌,162945.4
1866,1,1,0,翻倍,0,1,0,1,3,5,10,开始演算,320000.0
1867,1,1,0,翻倍,0,1,0,2,0,3,10,开始演算,320000.0
1868,1,1,0,翻倍,0,1,0,2,1,4,4,抽取铭牌,118181.73
1869,1,1,0,翻倍,0,1,0,2,2,5,9,开始演算,200000.0
1870,1,1,0,翻倍,0,1,0,3,0,4,3,抽取铭牌,95818.07
1871,1,1,0,翻倍,0,1,0,3,1,5,8,开始演算,120000.0
1872,1,1,0,翻倍,0,1,0,4,0,5,7,放弃,88181.67
1873,1,1,0,翻倍,0,1,1,0,0,2,5,抽取铭牌,209167.01
1874,1,1,0,翻倍,0,1,1,0,1,3,10,开始演算,320000.0
1875,1,1,0,翻倍,0,1,1,0,2,4,4,抽取铭牌,116254.47
1876,1,1,0,翻倍,0,1,1,0,3,5,9,开始演算,200000.0
1877,1,1,0,翻倍,0,1,1,1,0,3,9,开始演算,200000.0
1878,1,1,0,翻倍,0,1,1,1,1,4,3,抽取铭牌,94545.33
1879,1,1,0,翻倍,0,1,1,1,2,5,8,开始演算,120000.0
1880,1,1,0,翻倍,0,1,1,2,0,4,2,抽取铭牌,88181.67
1881,1,1,0,翻倍,0,1,1,2,1,5,7,放弃,88181.67
1882,1,1,0,翻倍,0,1,1,3,0,5,6,放弃,88181.67
1883,1,1,0,翻倍,0,1,2,0,0,3,8,抽取铭牌,145349.55
1884,1,1,0,翻倍,0,1,2,0,1,4,2,抽取铭牌,88181.67
1885,1,1,0,翻倍,0,1,2,0,2,5,7,放弃,88181.67
1886,1,1,0,翻倍,0,1,2,1,0,4,1,抽取铭牌,88181.67
1887,1,1,0,翻倍,0,1,2,1,1,5,6,放弃,88181.67
1888,1,1,0,翻倍,0,1,2,2,0,5,5,放弃,88181.67
1889,1,1,0,翻倍,0,1,3,0,0,4,0,抽取铭牌,88181.67
1890,1,1,0,翻倍,0,1,3,0,1,5,5,放弃,88181.67
1891,1,1,0,翻倍,0,1,3,1,0,5,4,放弃,88181.67
1892,1,1,0,翻倍,0,1,4,0,0,5,3,放弃,88181.67
1893,1,1,0,翻倍,0,2,0,0,0,2,4,抽取铭牌,171881.83
1894,1,1,0,翻倍,0,2,0,0,1,3,9,开始演算,200000.0
1895,1,1,0,翻倍,0,2,0,0,2,4,3,抽取铭牌,93272.6
1896,1,1,0,翻倍,0,2,0,0,3,5,8,开始演算,120000.0
1897,1,1,0,翻倍,0,2,0,1,0,3,8,抽取铭牌,136433.46
1898,1,1,0,翻倍,0,2,0,1,1,4,2,抽取铭牌,88181.67
1899,1,1,0,翻倍,0,2,0,1,2,5,7,放弃,88181.67
1900,1,1,0,翻倍,0,2,0,2,0,4,1,抽取铭牌,88181.67
1901,1,1,0,翻倍,0,2,0,2,1,5,6,放弃,88181.67
1902,1,1,0,翻倍,0,2,0,3,0,5,5,放弃,88181.67
1903,1,1,0,翻倍,0,2,1,0,0,3,7,抽取铭牌,145538.36
1904,1,1,0,翻倍,0,2,1,0,1,4,1,抽取铭牌,88181.67
1905,1,1,0,翻倍,0,2,1,0,2,5,6,放弃,88181.67
1906,1,1,0,翻倍,0,2,1,1,0,4,0,抽取铭牌,88181.67
1907,1,1,0,翻倍,0,2,1,1,1,5,5,放弃,88181.67
1908,1,1,0,翻倍,0,2,1,2,0,5,4,放弃,88181.67
1909,1,1,0,翻倍,0,2,2,0,0,4,10,开始演算,320000.0
1910,1,1,0,翻倍,0,2,2,0,1,5,4,放弃,88181.67
1911,1,1,0,翻倍,0,2,2,1,0,5,3,放弃,88181.67
1912,1,1,0,翻倍,0,2,3,0,0,5,2,放弃,88181.67
1913,1,1,0,翻倍,0,3,0,0,0,3,6,抽取铭牌,195076.87
1914,1,1,0,翻倍,0,3,0,0,1,4,0,抽取铭牌,88181.67
1915,1,1,0,翻倍,0,3,0,0,2,5,5,放弃,88181.67
1916,1,1,0,翻倍,0,3,0,1,0,4,10,开始演算,320000.0
1917,1,1,0,翻倍,0,3,0,1,1,5,4,放弃,88181.67
1918,1,1,0,翻倍,0,3,0,2,0,5,3,放弃,88181.67
1919,1,1,0,翻倍,0,3,1,0,0,4,9,开始演算,200000.0
1920,1,1,0,翻倍,0,3,1,0,1,5,3,放弃,88181.67
1921,1,1,0,翻倍,0,3,1,1,0,5,2,放弃,88181.67
1922,1,1,0,翻倍,0,3,2,0,0,5,1,放弃,88181.67
1923,1,1,0,翻倍,0,4,0,0,0,4,8,开始演算,120000.0
1924,1,1,0,翻倍,0,4,0,0,1,5,2,放弃,88181.67
1925,1,1,0,翻倍,0,4,0,1,0,5,1,放弃,88181.67
1926,1,1,0,翻倍,0,4,1,0,0,5,0,放弃,88181.67
1927,1,1,0,翻倍,0,5,0,0,0,5,10,开始演算,320000.0
1928,1,1,0,翻倍,1,0,0,0,1,2,6,抽取铭牌,201803.21
1929,1,1,0,翻倍,1,0,0,0,2,3,0,抽取铭牌,108170.52
1930,1,1,0,翻倍,1,0,0,0,3,4,5,抽取铭牌,158145.4
1931,1,1,0,翻倍,1,0,0,0,4,5,10,开始演算,320000.0
1932,1,1,0,翻倍,1,0,0,1,0,2,5,抽取铭牌,208097.86
1933,1,1,0,翻倍,1,0,0,1,1,3,10,开始演算,320000.0
1934,1,1,0,翻倍,1,0,0,1,2,4,4,抽取铭牌,114981.73
1935,1,1,0,翻倍,1,0,0,1,3,5,9,开始演算,200000.0
1936,1,1,0,翻倍,1,0,0,2,0,3,9,开始演算,200000.0
1937,1,1,0,翻倍,1,0,0,2,1,4,3,抽取铭牌,94545.33
1938,1,1,0,翻倍,1,0,0,2,2,5,8,开始演算,120000.0
1939,1,1,0,翻倍,1,0,0,3,0,4,2,抽取铭牌,88181.67
1940,1,1,0,翻倍,1,0,0,3,1,5,7,放弃,88181.67
1941,1,1,0,翻倍,1,0,0,4,0,5,6,放弃,88181.67
1942,1,1,0,翻倍,1,0,1,0,0,2,4,抽取铭牌,176962.49
1943,1,1,0,翻倍,1,0,1,0,1,3,9,开始演算,200000.0
1944,1,1,0,翻倍,1,0,1,0,2,4,3,抽取铭牌,93272.6
1945,1,1,0,翻倍,1,0,1,0,3,5,8,开始演算,120000.0
1946,1,1,0,翻倍,1,0,1,1,0,3,8,抽取铭牌,149964.94
1947,1,1,0,翻倍,1,0,1,1,1,4,2,抽取铭牌,88181.67
1948,1,1,0,翻倍,1,0,1,1,2,5,7,放弃,88181.67
1949,1,1,0,翻倍,1,0,1,2,0,4,1,抽取铭牌,88181.67
1950,1,1,0,翻倍,1,0,1,2,1,5,6,放弃,88181.67
1951,1,1,0,翻倍,1,0,1,3,0,5,5,放弃,88181.67
1952,1,1,0,翻倍,1,0,2,0,0,3,7,抽取铭牌,145630.67
1953,1,1,0,翻倍,1,0,2,0,1,4,1,抽取铭牌,88181.67
1954,1,1,0,翻倍,1,0,2,0,2,5,6,放弃,88181.67
1955,1,1,0,翻倍,1,0,2,1,0,4,0,抽取铭牌,88181.67
1956,1,1,0,翻倍,1,0,2,1,1,5,5,放弃,88181.67
1957,1,1,0,翻倍,1,0,2,2,0,5,4,放弃,88181.67
1958,1,1,0,翻倍,1,0,3,0,0,4,10,开始演算,320000.0
1959,1,1,0,翻倍,1,0,3,0,1,5,4,放弃,88181.67
1960,1,1,0,翻倍,1,0,3,1,0,5,3,放弃,88181.67
1961,1,1,0,翻倍,1,0,4,0,0,5,2,放弃,88181.67
1962,1,1,0,翻倍,1,1,0,0,0,2,3,抽取铭牌,169314.92
1963,1,1,0,翻倍,1,1,0,0,1,3,8,抽取铭牌,141048.85
1964,1,1,0,翻倍,1,1,0,0,2,4,2,抽取铭牌,88181.67
1965,1,1,0,翻倍,1,1,0,0,3,5,7,放弃,88181.67
1966,1,1,0,翻倍,1,1,0,1,0,3,7,抽取铭牌,157735.57
1967,1,1,0,翻倍,1,1,0,1,1,4,1,抽取铭牌,88181.67
1968,1,1,0,翻倍,1,1,0,1,2,5,6,放弃,88181.67
1969,1,1,0,翻倍,1,1,0,2,0,4,0,抽取铭牌,88181.67
1970,1,1,0,翻倍,1,1,0,2,1,5,5,放弃,88181.67
1971,1,1,0,翻倍,1,1,0,3,0,5,4,放弃,88181.67
1972,1,1,0,翻倍,1,1,1,0,0,3,6,抽取铭牌,192791.54
1973,1,1,0,翻倍,1,1,1,0,1,4,0,抽取铭牌,88181.67
1974,1,1,0,翻倍,1,1,1,0,2,5,5,放弃,88181.67
1975,1,1,0,翻倍,1,1,1,1,0,4,10,开始演算,320000.0
1976,1,1,0,翻倍,1,1,1,1,1,5,4,放弃,88181.67
1977,1,1,0,翻倍,1,1,1,2,0,5,3,放弃,88181.67
1978,1,1,0,翻倍,1,1,2,0,0,4,9,开始演算,200000.0
1979,1,1,0,翻倍,1,1,2,0,1,5,3,放弃,88181.67
1980,1,1,0,翻倍,1,1,2,1,0,5,2,放弃,88181.67
1981,1,1,0,翻倍,1,1,3,0,0,5,1,放弃,88181.67
1982,1,1,0,翻倍,1,2,0,0,0,3,5,抽取铭牌,207283.88
1983,1,1,0,翻倍,1,2,0,0,1,4,10,开始演算,320000.0
1984,1,1,0,翻倍,1,2,0,0,2,5,4,放弃,88181.67
1985,1,1,0,翻倍,1,2,0,1,0,4,9,开始演算,200000.0
1986,1,1,0,翻倍,1,2,0,1,1,5,3,放弃,88181.67
1987,1,1,0,翻倍,1,2,0,2,0,5,2,放弃,88181.67
1988,1,1,0,翻倍,1,2,1,0,0,4,8,抽取铭牌,133890.8
1989,1,1,0,翻倍,1,2,1,0,1,5,2,放弃,88181.67
1990,1,1,0,翻倍,1,2,1,1,0,5,1,放弃,88181.67
1991,1,1,0,翻倍,1,2,2,0,0,5,0,放弃,88181.67
1992,1,1,0,翻倍,1,3,0,0,0,4,7,抽取铭牌,148581.73
1993,1,1,0,翻倍,1,3,0,0,1,5,1,放弃,88181.67
1994,1,1,0,翻倍,1,3,0,1,0,5,0,放弃,88181.67
1995,1,1,0,翻倍,1,3,1,0,0,5,10,开始演算,320000.0
1996,1,1,0,翻倍,1,4,0,0,0,5,9,开始演算,200000.0
1997,1,1,0,翻倍,2,0,0,0,0,2,2,抽取铭牌,179705.92
1998,1,1,0,翻倍,2,0,0,0,1,3,7,抽取铭牌,160647.46
1999,1,1,0,翻倍,2,0,0,0,2,4,1,抽取铭牌,88181.67
2000,1,1,0,翻倍,2,0,0,0,3,5,6,放弃,88181.67
2001,1,1,0,翻倍,2,0,0,1,0,3,6,抽取铭牌,190034.9
2002,1,1,0,翻倍,2,0,0,1,1,4,0,抽取铭牌,88181.67
2003,1,1,0,翻倍,2,0,0,1,2,5,5,放弃,88181.67
2004,1,1,0,翻倍,2,0,0,2,0,4,10,开始演算,320000.0
2005,1,1,0,翻倍,2,0,0,2,1,5,4,放弃,88181.67
2006,1,1,0,翻倍,2,0,0,3,0,5,3,放弃,88181.67
2007,1,1,0,翻倍,2,0,1,0,0,3,5,抽取铭牌,207946.82
2008,1,1,0,翻倍,2,0,1,0,1,4,10,开始演算,320000.0
2009,1,1,0,翻倍,2,0,1,0,2,5,4,放弃,88181.67
2010,1,1,0,翻倍,2,0,1,1,0,4,9,开始演算,200000.0
2011,1,1,0,翻倍,2,0,1,1,1,5,3,放弃,88181.67
2012,1,1,0,翻倍,2,0,1,2,0,5,2,放弃,88181.67
2013,1,1,0,翻倍,2,0,2,0,0,4,8,抽取铭牌,147963.53
2014,1,1,0,翻倍,2,0,2,0,1,5,2,放弃,88181.67
2015,1,1,0,翻倍,2,0,2,1,0,5,1,放弃,88181.67
2016,1,1,0,翻倍,2,0,3,0,0,5,0,放弃,88181.67
2017,1,1,0,翻倍,2,1,0,0,0,3,4,抽取铭牌,167557.98
2018,1,1,0,翻倍,2,1,0,0,1,4,9,开始演算,200000.0
2019,1,1,0,翻倍,2,1,0,0,2,5,3,放弃,88181.67
2020,1,1,0,翻倍,2,1,0,1,0,4,8,抽取铭牌,138690.8
2021,1,1,0,翻倍,2,1,0,1,1,5,2,放弃,88181.67
2022,1,1,0,翻倍,2,1,0,2,0,5,1,放弃,88181.67
2023,1,1,0,翻倍,2,1,1,0,0,4,7,抽取铭牌,146981.73
2024,1,1,0,翻倍,2,1,1,0,1,5,1,放弃,88181.67
2025,1,1,0,翻倍,2,1,1,1,0,5,0,放弃,88181.67
2026,1,1,0,翻倍,2,1,2,0,0,5,10,开始演算,320000.0
2027,1,1,0,翻倍,2,2,0,0,0,4,6,抽取铭牌,188545.4
2028,1,1,0,翻倍,2,2,0,0,1,5,0,放弃,88181.67
2029,1,1,0,翻倍,2,2,0,1,0,5,10,开始演算,320000.0
2030,1,1,0,翻倍,2,2,1,0,0,5,9,开始演算,200000.0
2031,1,1,0,翻倍,2,3,0,0,0,5,8,开始演算,120000.0
2032,1,1,0,翻倍,3,0,0,0,0,3,3,抽取铭牌,163457.27
2033,1,1,0,翻倍,3,0,0,0,1,4,8,抽取铭牌,143490.8
2034,1,1,0,翻倍,3,0,0,0,2,5,2,放弃,88181.67
2035,1,1,0,翻倍,3,0,0,1,0,4,7,抽取铭牌,159454.47
2036,1,1,0,翻倍,3,0,0,1,1,5,1,放弃,88181.67
2037,1,1,0,翻倍,3,0,0,2,0,5,0,放弃,88181.67
2038,1,1,0,翻倍,3,0,1,0,0,4,6,抽取铭牌,186618.13
2039,1,1,0,翻倍,3,0,1,0,1,5,0,放弃,88181.67
2040,1,1,0,翻倍,3,0,1,1,0,5,10,开始演算,320000.0
2041,1,1,0,翻倍,3,0,2,0,0,5,9,开始演算,200000.0
2042,1,1,0,翻倍,3,1,0,0,0,4,5,抽取铭牌,185963.6
2043,1,1,0,翻倍,3,1,0,0,1,5,10,开始演算,320000.0
2044,1,1,0,翻倍,3,1,0,1,0,5,9,开始演算,200000.0
2045,1,1,0,翻倍,3,1,1,0,0,5,8,开始演算,120000.0
2046,1,1,0,翻倍,3,2,0,0,0,5,7,放弃,88181.67
2047,1,1,0,翻倍,4,0,0,0,0,4,4,抽取铭牌,125199.93
2048,1,1,0,翻倍,4,0,0,0,1,5,9,开始演算,200000.0
2049,1,1,0,翻倍,4,0,0,1,0,5,8,开始演算,120000.0
2050,1,1,0,翻倍,4,0,1,0,0,5,7,放弃,88181.67
2051,1,1,0,翻倍,4,1,0,0,0,5,6,放弃,88181.67
2052,1,1,0,翻倍,5,0,0,0,0,5,5,放弃,88181.67
2053,1,1,1,未确定,0,0,0,0,0,0,0,抽取铭牌,226322.03
2054,1,1,1,未确定,0,0,0,0,1,1,5,抽取铭牌,239193.97
2055,1,1,1,未确定,0,0,0,0,2,2,10,翻倍,320000.0
2056,1,1,1,未确定,0,0,0,1,0,1,4,抽取铭牌,222543.56
2057,1,1,1,未确定,0,0,0,1,1,2,9,翻倍,218666.49
2058,1,1,1,未确定,0,0,0,2,0,2,8,翻倍,217462.69
2059,1,1,1,未确定,0,0,1,0,0,1,3,抽取铭牌,221581.71
2060,1,1,1,未确定,0,0,1,0,1,2,8,翻倍,218193.9
2061,1,1,1,未确定,0,0,1,1,0,2,7,翻倍,215044.4
2062,1,1,1,未确定,0,0,2,0,0,2,6,翻倍,233364.26
2063,1,1,1,未确定,0,1,0,0,0,1,2,抽取铭牌,222807.97
2064,1,1,1,未确定,0,1,0,0,1,2,7,翻倍,217149.77
2065,1,1,1,未确定,0,1,0,1,0,2,6,翻倍,229918.51
2066,1,1,1,未确定,0,1,1,0,0,2,5,翻倍,234996.99
2067,1,1,1,未确定,0,2,0,0,0,2,4,翻倍,210814.0
2068,1,1,1,未确定,1,0,0,0,0,1,1,抽取铭牌,225175.62
2069,1,1,1,未确定,1,0,0,0,1,2,6,翻倍,234276.19
2070,1,1,1,未确定,1,0,0,1,0,2,5,翻倍,234433.48
2071,1,1,1,未确定,1,0,1,0,0,2,4,翻倍,213265.45
2072,1,1,1,未确定,1,1,0,0,0,2,3,翻倍,215627.09
2073,1,1,1,未确定,2,0,0,0,0,2,2,翻倍,219832.44
2074,1,1,1,不翻倍,0,0,0,0,2,2,10,抽取铭牌,176363.34
2075,1,1,1,不翻倍,0,0,0,0,3,3,4,抽取铭牌,176363.34
2076,1,1,1,不翻倍,0,0,0,0,4,4,9,抽取铭牌,176363.34
2077,1,1,1,不翻倍,0,0,0,0,5,5,3,放弃,176363.34
2078,1,1,1,不翻倍,0,0,0,1,1,2,9,抽取铭牌,176363.34
2079,1,1,1,不翻倍,0,0,0,1,2,3,3,抽取铭牌,176363.34
2080,1,1,1,不翻倍,0,0,0,1,3,4,8,抽取铭牌,176363.34
2081,1,1,1,不翻倍,0,0,0,1,4,5,2,放弃,176363.34
2082,1,1,1,不翻倍,0,0,0,2,0,2,8,抽取铭牌,176363.34
2083,1,1,1,不翻倍,0,0,0,2,1,3,2,抽取铭牌,176363.34
2084,1,1,1,不翻倍,0,0,0,2,2,4,7,抽取铭牌,176363.34
2085,1,1,1,不翻倍,0,0,0,2,3,5,1,放弃,176363.34
2086,1,1,1,不翻倍,0,0,0,3,0,3,1,抽取铭牌,176363.34
2087,1,1,1,不翻倍,0,0,0,3,1,4,6,抽取铭牌,176363.34
2088,1,1,1,不翻倍,0,0,0,3,2,5,0,放弃,176363.34
2089,1,1,1,不翻倍,0,0,0,4,0,4,5,抽取铭牌,176363.34
2090,1,1,1,不翻倍,0,0,0,4,1,5,10,放弃,176363.34
2091,1,1,1,不翻倍,0,0,0,5,0,5,9,放弃,176363.34
2092,1,1,1,不翻倍,0,0,1,0,1,2,8,抽取铭牌,176363.34
2093,1,1,1,不翻倍,0,0,1,0,2,3,2,抽取铭牌,176363.34
2094,1,1,1,不翻倍,0,0,1,0,3,4,7,抽取铭牌,176363.34
2095,1,1,1,不翻倍,0,0,1,0,4,5,1,放弃,176363.34
2096,1,1,1,不翻倍,0,0,1,1,0,2,7,抽取铭牌,176363.34
2097,1,1,1,不翻倍,0,0,1,1,1,3,1,抽取铭牌,176363.34
2098,1,1,1,不翻倍,0,0,1,1,2,4,6,抽取铭牌,176363.34
2099,1,1,1,不翻倍,0,0,1,1,3,5,0,放弃,176363.34
2100,1,1,1,不翻倍,0,0,1,2,0,3,0,抽取铭牌,176363.34
2101,1,1,1,不翻倍,0,0,1,2,1,4,5,抽取铭牌,176363.34
2102,1,1,1,不翻倍,0,0,1,2,2,5,10,放弃,176363.34
2103,1,1,1,不翻倍,0,0,1,3,0,4,4,抽取铭牌,176363.34
2104,1,1,1,不翻倍,0,0,1,3,1,5,9,放弃,176363.34
2105,1,1,1,不翻倍,0,0,1,4,0,5,8,放弃,176363.34
2106,1,1,1,不翻倍,0,0,2,0,0,2,6,抽取铭牌,176363.34
2107,1,1,1,不翻倍,0,0,2,0,1,3,0,抽取铭牌,176363.34
2108,1,1,1,不翻倍,0,0,2,0,2,4,5,抽取铭牌,176363.34
2109,1,1,1,不翻倍,0,0,2,0,3,5,10,放弃,176363.34
2110,1,1,1,不翻倍,0,0,2,1,0,3,10,抽取铭牌,176363.34
2111,1,1,1,不翻倍,0,0,2,1,1,4,4,抽取铭牌,176363.34
2112,1,1,1,不翻倍,0,0,2,1,2,5,9,放弃,176363.34
2113,1,1,1,不翻倍,0,0,2,2,0,4,3,抽取铭牌,176363.34
2114,1,1,1,不翻倍,0,0,2,2,1,5,8,放弃,176363.34
2115,1,1,1,不翻倍,0,0,2,3,0,5,7,放弃,176363.34
2116,1,1,1,不翻倍,0,0,3,0,0,3,9,抽取铭牌,176363.34
2117,1,1,1,不翻倍,0,0,3,0,1,4,3,抽取铭牌,176363.34
2118,1,1,1,不翻倍,0,0,3,0,2,5,8,放弃,176363.34
2119,1,1,1,不翻倍,0,0,3,1,0,4,2,抽取铭牌,176363.34
2120,1,1,1,不翻倍,0,0,3,1,1,5,7,放弃,176363.34
2121,1,1,1,不翻倍,0,0,3,2,0,5,6,放弃,176363.34
2122,1,1,1,不翻倍,0,0,4,0,0,4,1,抽取铭牌,176363.34
2123,1,1,1,不翻倍,0,0,4,0,1,5,6,放弃,176363.34
2124,1,1,1,不翻倍,0,0,4,1,0,5,5,放弃,176363.34
2125,1,1,1,不翻倍,0,0,5,0,0,5,4,放弃,176363.34
2126,1,1,1,不翻倍,0,1,0,0,1,2,7,抽取铭牌,176363.34
2127,1,1,1,不翻倍,0,1,0,0,2,3,1,抽取铭牌,176363.34
2128,1,1,1,不翻倍,0,1,0,0,3,4,6,抽取铭牌,176363.34
2129,1,1,1,不翻倍,0,1,0,0,4,5,0,放弃,176363.34
2130,1,1,1,不翻倍,0,1,0,1,0,2,6,抽取铭牌,176363.34
2131,1,1,1,不翻倍,0,1,0,1,1,3,0,抽取铭牌,176363.34
2132,1,1,1,不翻倍,0,1,0,1,2,4,5,抽取铭牌,176363.34
2133,1,1,1,不翻倍,0,1,0,1,3,5,10,放弃,176363.34
2134,1,1,1,不翻倍,0,1,0,2,0,3,10,抽取铭牌,176363.34
2135,1,1,1,不翻倍,0,1,0,2,1,4,4,抽取铭牌,176363.34
2136,1,1,1,不翻倍,0,1,0,2,2,5,9,放弃,176363.34
2137,1,1,1,不翻倍,0,1,0,3,0,4,3,抽取铭牌,176363.34
2138,1,1,1,不翻倍,0,1,0,3,1,5,8,放弃,176363.34
2139,1,1,1,不翻倍,0,1,0,4,0,5,7,放弃,176363.34
2140,1,1,1,不翻倍,0,1,1,0,0,2,5,抽取铭牌,176363.34
2141,1,1,1,不翻倍,0,1,1,0,1,3,10,抽取铭牌,176363.34
2142,1,1,1,不翻倍,0,1,1,0,2,4,4,抽取铭牌,176363.34
2143,1,1,1,不翻倍,0,1,1,0,3,5,9,放弃,176363.34
2144,1,1,1,不翻倍,0,1,1,1,0,3,9,抽取铭牌,176363.34
2145,1,1,1,不翻倍,0,1,1,1,1,4,3,抽取铭牌,176363.34
2146,1,1,1,不翻倍,0,1,1,1,2,5,8,放弃,176363.34
2147,1,1,1,不翻倍,0,1,1,2,0,4,2,抽取铭牌,176363.34
2148,1,1,1,不翻倍,0,1,1,2,1,5,7,放弃,176363.34
2149,1,1,1,不翻倍,0,1,1,3,0,5,6,放弃,176363.34
2150,1,1,1,不翻倍,0,1,2,0,0,3,8,抽取铭牌,176363.34
2151,1,1,1,不翻倍,0,1,2,0,1,4,2,抽取铭牌,176363.34
2152,1,1,1,不翻倍,0,1,2,0,2,5,7,放弃,176363.34
2153,1,1,1,不翻倍,0,1,2,1,0,4,1,抽取铭牌,176363.34
2154,1,1,1,不翻倍,0,1,2,1,1,5,6,放弃,176363.34
2155,1,1,1,不翻倍,0,1,2,2,0,5,5,放弃,176363.34
2156,1,1,1,不翻倍,0,1,3,0,0,4,0,抽取铭牌,176363.34
2157,1,1,1,不翻倍,0,1,3,0,1,5,5,放弃,176363.34
2158,1,1,1,不翻倍,0,1,3,1,0,5,4,放弃,176363.34
2159,1,1,1,不翻倍,0,1,4,0,0,5,3,放弃,176363.34
2160,1,1,1,不翻倍,0,2,0,0,0,2,4,抽取铭牌,176363.34
2161,1,1,1,不翻倍,0,2,0,0,1,3,9,抽取铭牌,176363.34
2162,1,1,1,不翻倍,0,2,0,0,2,4,3,抽取铭牌,176363.34
2163,1,1,1,不翻倍,0,2,0,0,3,5,8,放弃,176363.34
2164,1,1,1,不翻倍,0,2,0,1,0,3,8,抽取铭牌,176363.34
2165,1,1,1,不翻倍,0,2,0,1,1,4,2,抽取铭牌,176363.34
2166,1,1,1,不翻倍,0,2,0,1,2,5,7,放弃,176363.34
2167,1,1,1,不翻倍,0,2,0,2,0,4,1,抽取铭牌,176363.34
2168,1,1,1,不翻倍,0,2,0,2,1,5,6,放弃,176363.34
2169,1,1,1,不翻倍,0,2,0,3,0,5,5,放弃,176363.34
2170,1,1,1,不翻倍,0,2,1,0,0,3,7,抽取铭牌,176363.34
2171,1,1,1,不翻倍,0,2,1,0,1,4,1,抽取铭牌,176363.34
2172,1,1,1,不翻倍,0,2,1,0,2,5,6,放弃,176363.34
2173,1,1,1,不翻倍,0,2,1,1,0,4,0,抽取铭牌,176363.34
2174,1,1,1,不翻倍,0,2,1,1,1,5,5,放弃,176363.34
2175,1,1,1,不翻倍,0,2,1,2,0,5,4,放弃,176363.34
2176,1,1,1,不翻倍,0,2,2,0,0,4,10,抽取铭牌,176363.34
2177,1,1,1,不翻倍,0,2,2,0,1,5,4,放弃,176363.34
2178,1,1,1,不翻倍,0,2,2,1,0,5,3,放弃,176363.34
2179,1,1,1,不翻倍,0,2,3,0,0,5,2,放弃,176363.34
2180,1,1,1,不翻倍,0,3,0,0,0,3,6,抽取铭牌,176363.34
2181,1,1,1,不翻倍,0,3,0,0,1,4,0,抽取铭牌,176363.34
2182,1,1,1,不翻倍,0,3,0,0,2,5,5,放弃,176363.34
2183,1,1,1,不翻倍,0,3,0,1,0,4,10,抽取铭牌,176363.34
2184,1,1,1,不翻倍,0,3,0,1,1,5,4,放弃,176363.34
2185,1,1,1,不翻倍,0,3,0,2,0,5,3,放弃,176363.34
2186,1,1,1,不翻倍,0,3,1,0,0,4,9,抽取铭牌,176363.34
2187,1,1,1,不翻倍,0,3,1,0,1,5,3,放弃,176363.34
2188,1,1,1,不翻倍,0,3,1,1,0,5,2,放弃,176363.34
2189,1,1,1,不翻倍,0,3,2,0,0,5,1,放弃,176363.34
2190,1,1,1,不翻倍,0,4,0,0,0,4,8,抽取铭牌,176363.34
2191,1,1,1,不翻倍,0,4,0,0,1,5,2,放弃,176363.34
2192,1,1,1,不翻倍,0,4,0,1,0,5,1,放弃,176363.34
